year,month,day,hour,minute,second,xlsdatenum
1990,7,22,15,0,0,33076.625
1990,7,22,16,0,0,33076.66667
1990,7,22,17,0,0,33076.70833
1990,7,22,18,0,0,33076.75
1990,7,22,19,0,0,33076.79167
1990,7,22,20,0,0,33076.83333
1990,7,22,21,0,0,33076.875
1990,7,22,22,0,0,33076.91667
1990,7,22,23,0,0,33076.95833
1990,7,23,0,0,0,33077
1990,7,23,1,0,0,33077.04167
1990,7,23,2,0,0,33077.08333
1990,7,23,3,0,0,33077.125
1990,7,23,4,0,0,33077.16667
1990,7,23,5,0,0,33077.20833
1990,7,23,6,0,0,33077.25
1990,7,23,7,0,0,33077.29167
1990,7,23,8,0,0,33077.33333
1990,7,23,9,0,0,33077.375
1990,7,23,10,0,0,33077.41667
1990,7,23,11,0,0,33077.45833
1990,7,23,12,0,0,33077.5
1990,7,23,13,0,0,33077.54167
1990,7,23,14,0,0,33077.58333
1990,7,23,15,0,0,33077.625
1990,7,23,16,0,0,33077.66667
1990,7,23,17,0,0,33077.70833
1990,7,23,18,0,0,33077.75
1990,7,23,19,0,0,33077.79167
1990,7,23,20,0,0,33077.83333
1990,7,23,21,0,0,33077.875
1990,7,23,22,0,0,33077.91667
1990,7,23,23,0,0,33077.95833
1990,7,24,0,0,0,33078
1990,7,24,1,0,0,33078.04167
1990,7,24,2,0,0,33078.08333
1990,7,24,3,0,0,33078.125
1990,7,24,4,0,0,33078.16667
1990,7,24,5,0,0,33078.20833
1990,7,24,6,0,0,33078.25
1990,7,24,7,0,0,33078.29167
1990,7,24,8,0,0,33078.33333
1990,7,24,9,0,0,33078.375
1990,7,24,10,0,0,33078.41667
1990,7,24,11,0,0,33078.45833
1990,7,24,12,0,0,33078.5
1990,7,24,13,0,0,33078.54167
1990,7,24,14,0,0,33078.58333
1990,7,24,15,0,0,33078.625
1990,7,24,16,0,0,33078.66667
1990,7,24,17,0,0,33078.70833
1990,7,24,18,0,0,33078.75
1990,7,24,19,0,0,33078.79167
1990,7,24,20,0,0,33078.83333
1990,7,24,21,0,0,33078.875
1990,7,24,22,0,0,33078.91667
1990,7,24,23,0,0,33078.95833
1990,7,25,0,0,0,33079
1990,7,25,1,0,0,33079.04167
1990,7,25,2,0,0,33079.08333
1990,7,25,3,0,0,33079.125
1990,7,25,4,0,0,33079.16667
1990,7,25,5,0,0,33079.20833
1990,7,25,6,0,0,33079.25
1990,7,25,7,0,0,33079.29167
1990,7,25,8,0,0,33079.33333
1990,7,25,9,0,0,33079.375
1990,7,25,10,0,0,33079.41667
1990,7,25,11,0,0,33079.45833
1990,7,25,12,0,0,33079.5
1990,7,25,13,0,0,33079.54167
1990,7,25,14,0,0,33079.58333
1990,7,25,15,0,0,33079.625
1990,7,25,16,0,0,33079.66667
1990,7,25,17,0,0,33079.70833
1990,7,25,18,0,0,33079.75
1990,7,25,19,0,0,33079.79167
1990,7,25,20,0,0,33079.83333
1990,7,25,21,0,0,33079.875
1990,7,25,22,0,0,33079.91667
1990,7,25,23,0,0,33079.95833
1990,7,26,0,0,0,33080
1990,7,26,1,0,0,33080.04167
1990,7,26,2,0,0,33080.08333
1990,7,26,3,0,0,33080.125
1990,7,26,4,0,0,33080.16667
1990,7,26,5,0,0,33080.20833
1990,7,26,6,0,0,33080.25
1990,7,26,7,0,0,33080.29167
1990,7,26,8,0,0,33080.33333
1990,7,26,9,0,0,33080.375
1990,7,26,10,0,0,33080.41667
1990,7,26,11,0,0,33080.45833
1990,7,26,12,0,0,33080.5
1990,7,26,13,0,0,33080.54167
1990,7,26,14,0,0,33080.58333
1990,7,26,15,0,0,33080.625
1990,7,26,16,0,0,33080.66667
1990,7,26,17,0,0,33080.70833
1990,7,26,18,0,0,33080.75
1990,7,26,19,0,0,33080.79167
1990,7,26,20,0,0,33080.83333
1990,7,26,21,0,0,33080.875
1990,7,26,22,0,0,33080.91667
1990,7,26,23,0,0,33080.95833
1990,7,27,0,0,0,33081
1990,7,27,1,0,0,33081.04167
1990,7,27,2,0,0,33081.08333
1990,7,27,3,0,0,33081.125
1990,7,27,4,0,0,33081.16667
1990,7,27,5,0,0,33081.20833
1990,7,27,6,0,0,33081.25
1990,7,27,7,0,0,33081.29167
1990,7,27,8,0,0,33081.33333
1990,7,27,9,0,0,33081.375
1990,7,27,10,0,0,33081.41667
1990,7,27,11,0,0,33081.45833
1990,7,27,12,0,0,33081.5
1990,7,27,13,0,0,33081.54167
1990,7,27,14,0,0,33081.58333
1990,7,27,15,0,0,33081.625
1990,7,27,16,0,0,33081.66667
1990,7,27,17,0,0,33081.70833
1990,7,27,18,0,0,33081.75
1990,7,27,19,0,0,33081.79167
1990,7,27,20,0,0,33081.83333
1990,7,27,21,0,0,33081.875
1990,7,27,22,0,0,33081.91667
1990,7,27,23,0,0,33081.95833
1990,7,28,0,0,0,33082
1990,7,28,1,0,0,33082.04167
1990,7,28,2,0,0,33082.08333
1990,7,28,3,0,0,33082.125
1990,7,28,4,0,0,33082.16667
1990,7,28,5,0,0,33082.20833
1990,7,28,6,0,0,33082.25
1990,7,28,7,0,0,33082.29167
1990,7,28,8,0,0,33082.33333
1990,7,28,9,0,0,33082.375
1990,7,28,10,0,0,33082.41667
1990,7,28,11,0,0,33082.45833
1990,7,28,12,0,0,33082.5
1990,7,28,13,0,0,33082.54167
1990,7,28,14,0,0,33082.58333
1990,7,28,15,0,0,33082.625
1990,7,28,16,0,0,33082.66667
1990,7,28,17,0,0,33082.70833
1990,7,28,18,0,0,33082.75
1990,7,28,19,0,0,33082.79167
1990,7,28,20,0,0,33082.83333
1990,7,28,21,0,0,33082.875
1990,7,28,22,0,0,33082.91667
1990,7,28,23,0,0,33082.95833
1990,7,29,0,0,0,33083
1990,7,29,1,0,0,33083.04167
1990,7,29,2,0,0,33083.08333
1990,7,29,3,0,0,33083.125
1990,7,29,4,0,0,33083.16667
1990,7,29,5,0,0,33083.20833
1990,7,29,6,0,0,33083.25
1990,7,29,7,0,0,33083.29167
1990,7,29,8,0,0,33083.33333
1990,7,29,9,0,0,33083.375
1990,7,29,10,0,0,33083.41667
1990,7,29,11,0,0,33083.45833
1990,7,29,12,0,0,33083.5
1990,7,29,13,0,0,33083.54167
1990,7,29,14,0,0,33083.58333
1990,7,29,15,0,0,33083.625
1990,7,29,16,0,0,33083.66667
1990,7,29,17,0,0,33083.70833
1990,7,29,18,0,0,33083.75
1990,7,29,19,0,0,33083.79167
1990,7,29,20,0,0,33083.83333
1990,7,29,21,0,0,33083.875
1990,7,29,22,0,0,33083.91667
1990,7,29,23,0,0,33083.95833
1990,7,30,0,0,0,33084
1990,7,30,1,0,0,33084.04167
1990,7,30,2,0,0,33084.08333
1990,7,30,3,0,0,33084.125
1990,7,30,4,0,0,33084.16667
1990,7,30,5,0,0,33084.20833
1990,7,30,6,0,0,33084.25
1990,7,30,7,0,0,33084.29167
1990,7,30,8,0,0,33084.33333
1990,7,30,9,0,0,33084.375
1990,7,30,10,0,0,33084.41667
1990,7,30,11,0,0,33084.45833
1990,7,30,12,0,0,33084.5
1990,7,30,13,0,0,33084.54167
1990,7,30,14,0,0,33084.58333
1990,7,30,15,0,0,33084.625
1990,7,30,16,0,0,33084.66667
1990,7,30,17,0,0,33084.70833
1990,7,30,18,0,0,33084.75
1990,7,30,19,0,0,33084.79167
1990,7,30,20,0,0,33084.83333
1990,7,30,21,0,0,33084.875
1990,7,30,22,0,0,33084.91667
1990,7,30,23,0,0,33084.95833
1990,7,31,0,0,0,33085
1990,7,31,1,0,0,33085.04167
1990,7,31,2,0,0,33085.08333
1990,7,31,3,0,0,33085.125
1990,7,31,4,0,0,33085.16667
1990,7,31,5,0,0,33085.20833
1990,7,31,6,0,0,33085.25
1990,7,31,7,0,0,33085.29167
1990,7,31,8,0,0,33085.33333
1990,7,31,9,0,0,33085.375
1990,7,31,10,0,0,33085.41667
1990,7,31,11,0,0,33085.45833
1990,7,31,12,0,0,33085.5
1990,7,31,13,0,0,33085.54167
1990,7,31,14,0,0,33085.58333
1990,7,31,15,0,0,33085.625
1990,7,31,16,0,0,33085.66667
1990,7,31,17,0,0,33085.70833
1990,7,31,18,0,0,33085.75
1990,7,31,19,0,0,33085.79167
1990,7,31,20,0,0,33085.83333
1990,7,31,21,0,0,33085.875
1990,7,31,22,0,0,33085.91667
1990,7,31,23,0,0,33085.95833
1990,8,1,0,0,0,33086
1990,8,1,1,0,0,33086.04167
1990,8,1,2,0,0,33086.08333
1990,8,1,3,0,0,33086.125
1990,8,1,4,0,0,33086.16667
1990,8,1,5,0,0,33086.20833
1990,8,1,6,0,0,33086.25
1990,8,1,7,0,0,33086.29167
1990,8,1,8,0,0,33086.33333
1990,8,1,9,0,0,33086.375
1990,8,1,10,0,0,33086.41667
1990,8,1,11,0,0,33086.45833
1990,8,1,12,0,0,33086.5
1990,8,1,13,0,0,33086.54167
1990,8,1,14,0,0,33086.58333
1990,8,1,15,0,0,33086.625
1990,8,1,16,0,0,33086.66667
1990,8,1,17,0,0,33086.70833
1990,8,1,18,0,0,33086.75
1990,8,1,19,0,0,33086.79167
1990,8,1,20,0,0,33086.83333
1990,8,1,21,0,0,33086.875
1990,8,1,22,0,0,33086.91667
1990,8,1,23,0,0,33086.95833
1990,8,2,0,0,0,33087
1990,8,2,1,0,0,33087.04167
1990,8,2,2,0,0,33087.08333
1990,8,2,3,0,0,33087.125
1990,8,2,4,0,0,33087.16667
1990,8,2,5,0,0,33087.20833
1990,8,2,6,0,0,33087.25
1990,8,2,7,0,0,33087.29167
1990,8,2,8,0,0,33087.33333
1990,8,2,9,0,0,33087.375
1990,8,2,10,0,0,33087.41667
1990,8,2,11,0,0,33087.45833
1990,8,2,12,0,0,33087.5
1990,8,2,13,0,0,33087.54167
1990,8,2,14,0,0,33087.58333
1990,8,2,15,0,0,33087.625
1990,8,2,16,0,0,33087.66667
1990,8,2,17,0,0,33087.70833
1990,8,2,18,0,0,33087.75
1990,8,2,19,0,0,33087.79167
1990,8,2,20,0,0,33087.83333
1990,8,2,21,0,0,33087.875
1990,8,2,22,0,0,33087.91667
1990,8,2,23,0,0,33087.95833
1990,8,3,0,0,0,33088
1990,8,3,1,0,0,33088.04167
1990,8,3,2,0,0,33088.08333
1990,8,3,3,0,0,33088.125
1990,8,3,4,0,0,33088.16667
1990,8,3,5,0,0,33088.20833
1990,8,3,6,0,0,33088.25
1990,8,3,7,0,0,33088.29167
1990,8,3,8,0,0,33088.33333
1990,8,3,9,0,0,33088.375
1990,8,3,10,0,0,33088.41667
1990,8,3,11,0,0,33088.45833
1990,8,3,12,0,0,33088.5
1990,8,3,13,0,0,33088.54167
1990,8,3,14,0,0,33088.58333
1990,8,3,15,0,0,33088.625
1990,8,3,16,0,0,33088.66667
1990,8,3,17,0,0,33088.70833
1990,8,3,18,0,0,33088.75
1990,8,3,19,0,0,33088.79167
1990,8,3,20,0,0,33088.83333
1990,8,3,21,0,0,33088.875
1990,8,3,22,0,0,33088.91667
1990,8,3,23,0,0,33088.95833
1990,8,4,0,0,0,33089
1990,8,4,1,0,0,33089.04167
1990,8,4,2,0,0,33089.08333
1990,8,4,3,0,0,33089.125
1990,8,4,4,0,0,33089.16667
1990,8,4,5,0,0,33089.20833
1990,8,4,6,0,0,33089.25
1990,8,4,7,0,0,33089.29167
1990,8,4,8,0,0,33089.33333
1990,8,4,9,0,0,33089.375
1990,8,4,10,0,0,33089.41667
1990,8,4,11,0,0,33089.45833
1990,8,4,12,0,0,33089.5
1990,8,4,13,0,0,33089.54167
1990,8,4,14,0,0,33089.58333
1990,8,4,15,0,0,33089.625
1990,8,4,16,0,0,33089.66667
1990,8,4,17,0,0,33089.70833
1990,8,4,18,0,0,33089.75
1990,8,4,19,0,0,33089.79167
1990,8,4,20,0,0,33089.83333
1990,8,4,21,0,0,33089.875
1990,8,4,22,0,0,33089.91667
1990,8,4,23,0,0,33089.95833
1990,8,5,0,0,0,33090
1990,8,5,1,0,0,33090.04167
1990,8,5,2,0,0,33090.08333
1990,8,5,3,0,0,33090.125
1990,8,5,4,0,0,33090.16667
1990,8,5,5,0,0,33090.20833
1990,8,5,6,0,0,33090.25
1990,8,5,7,0,0,33090.29167
1990,8,5,8,0,0,33090.33333
1990,8,5,9,0,0,33090.375
1990,8,5,10,0,0,33090.41667
1990,8,5,11,0,0,33090.45833
1990,8,5,12,0,0,33090.5
1990,8,5,13,0,0,33090.54167
1990,8,5,14,0,0,33090.58333
1990,8,5,15,0,0,33090.625
1990,8,5,16,0,0,33090.66667
1990,8,5,17,0,0,33090.70833
1990,8,5,18,0,0,33090.75
1990,8,5,19,0,0,33090.79167
1990,8,5,20,0,0,33090.83333
1990,8,5,21,0,0,33090.875
1990,8,5,22,0,0,33090.91667
1990,8,5,23,0,0,33090.95833
1990,8,6,0,0,0,33091
1990,8,6,1,0,0,33091.04167
1990,8,6,2,0,0,33091.08333
1990,8,6,3,0,0,33091.125
1990,8,6,4,0,0,33091.16667
1990,8,6,5,0,0,33091.20833
1990,8,6,6,0,0,33091.25
1990,8,6,7,0,0,33091.29167
1990,8,6,8,0,0,33091.33333
1990,8,6,9,0,0,33091.375
1990,8,6,10,0,0,33091.41667
1990,8,6,11,0,0,33091.45833
1990,8,6,12,0,0,33091.5
1990,8,6,13,0,0,33091.54167
1990,8,6,14,0,0,33091.58333
1990,8,6,15,0,0,33091.625
1990,8,6,16,0,0,33091.66667
1990,8,6,17,0,0,33091.70833
1990,8,6,18,0,0,33091.75
1990,8,6,19,0,0,33091.79167
1990,8,6,20,0,0,33091.83333
1990,8,6,21,0,0,33091.875
1990,8,6,22,0,0,33091.91667
1990,8,6,23,0,0,33091.95833
1990,8,7,0,0,0,33092
1990,8,7,1,0,0,33092.04167
1990,8,7,2,0,0,33092.08333
1990,8,7,3,0,0,33092.125
1990,8,7,4,0,0,33092.16667
1990,8,7,5,0,0,33092.20833
1990,8,7,6,0,0,33092.25
1990,8,7,7,0,0,33092.29167
1990,8,7,8,0,0,33092.33333
1990,8,7,9,0,0,33092.375
1990,8,7,10,0,0,33092.41667
1990,8,7,11,0,0,33092.45833
1990,8,7,12,0,0,33092.5
1990,8,7,13,0,0,33092.54167
1990,8,7,14,0,0,33092.58333
1990,8,7,15,0,0,33092.625
1990,8,7,16,0,0,33092.66667
1990,8,7,17,0,0,33092.70833
1990,8,7,18,0,0,33092.75
1990,8,7,19,0,0,33092.79167
1990,8,7,20,0,0,33092.83333
1990,8,7,21,0,0,33092.875
1990,8,7,22,0,0,33092.91667
1990,8,7,23,0,0,33092.95833
1990,8,8,0,0,0,33093
1990,8,8,1,0,0,33093.04167
1990,8,8,2,0,0,33093.08333
1990,8,8,3,0,0,33093.125
1990,8,8,4,0,0,33093.16667
1990,8,8,5,0,0,33093.20833
1990,8,8,6,0,0,33093.25
1990,8,8,7,0,0,33093.29167
1990,8,8,8,0,0,33093.33333
1990,8,8,9,0,0,33093.375
1990,8,8,10,0,0,33093.41667
1990,8,8,11,0,0,33093.45833
1990,8,8,12,0,0,33093.5
1990,8,8,13,0,0,33093.54167
1990,8,8,14,0,0,33093.58333
1990,8,8,15,0,0,33093.625
1990,8,8,16,0,0,33093.66667
1990,8,8,17,0,0,33093.70833
1990,8,8,18,0,0,33093.75
1990,8,8,19,0,0,33093.79167
1990,8,8,20,0,0,33093.83333
1990,8,8,21,0,0,33093.875
1990,8,8,22,0,0,33093.91667
1990,8,8,23,0,0,33093.95833
1990,8,9,0,0,0,33094
1990,8,9,1,0,0,33094.04167
1990,8,9,2,0,0,33094.08333
1990,8,9,3,0,0,33094.125
1990,8,9,4,0,0,33094.16667
1990,8,9,5,0,0,33094.20833
1990,8,9,6,0,0,33094.25
1990,8,9,7,0,0,33094.29167
1990,8,9,8,0,0,33094.33333
1990,8,9,9,0,0,33094.375
1990,8,9,10,0,0,33094.41667
1990,8,9,11,0,0,33094.45833
1990,8,9,12,0,0,33094.5
1990,8,9,13,0,0,33094.54167
1990,8,9,14,0,0,33094.58333
1990,8,9,15,0,0,33094.625
1990,8,9,16,0,0,33094.66667
1990,8,9,17,0,0,33094.70833
1990,8,9,18,0,0,33094.75
1990,8,9,19,0,0,33094.79167
1990,8,9,20,0,0,33094.83333
1990,8,9,21,0,0,33094.875
1990,8,9,22,0,0,33094.91667
1990,8,9,23,0,0,33094.95833
1990,8,10,0,0,0,33095
1990,8,10,1,0,0,33095.04167
1990,8,10,2,0,0,33095.08333
1990,8,10,3,0,0,33095.125
1990,8,10,4,0,0,33095.16667
1990,8,10,5,0,0,33095.20833
1990,8,10,6,0,0,33095.25
1990,8,10,7,0,0,33095.29167
1990,8,10,8,0,0,33095.33333
1990,8,10,9,0,0,33095.375
1990,8,10,10,0,0,33095.41667
1990,8,10,11,0,0,33095.45833
1990,8,10,12,0,0,33095.5
1990,8,10,13,0,0,33095.54167
1990,8,10,14,0,0,33095.58333
1990,8,10,15,0,0,33095.625
1990,8,10,16,0,0,33095.66667
1990,8,10,17,0,0,33095.70833
1990,8,10,18,0,0,33095.75
1990,8,10,19,0,0,33095.79167
1990,8,10,20,0,0,33095.83333
1990,8,10,21,0,0,33095.875
1990,8,10,22,0,0,33095.91667
1990,8,10,23,0,0,33095.95833
1990,8,11,0,0,0,33096
1990,8,11,1,0,0,33096.04167
1990,8,11,2,0,0,33096.08333
1990,8,11,3,0,0,33096.125
1990,8,11,4,0,0,33096.16667
1990,8,11,5,0,0,33096.20833
1990,8,11,6,0,0,33096.25
1990,8,11,7,0,0,33096.29167
1990,8,11,8,0,0,33096.33333
1990,8,11,9,0,0,33096.375
1990,8,11,10,0,0,33096.41667
1990,8,11,11,0,0,33096.45833
1990,8,11,12,0,0,33096.5
1990,8,11,13,0,0,33096.54167
1990,8,11,14,0,0,33096.58333
1990,8,11,15,0,0,33096.625
1990,8,11,16,0,0,33096.66667
1990,8,11,17,0,0,33096.70833
1990,8,11,18,0,0,33096.75
1990,8,11,19,0,0,33096.79167
1990,8,11,20,0,0,33096.83333
1990,8,11,21,0,0,33096.875
1990,8,11,22,0,0,33096.91667
1990,8,11,23,0,0,33096.95833
1990,8,12,0,0,0,33097
1990,8,12,1,0,0,33097.04167
1990,8,12,2,0,0,33097.08333
1990,8,12,3,0,0,33097.125
1990,8,12,4,0,0,33097.16667
1990,8,12,5,0,0,33097.20833
1990,8,12,6,0,0,33097.25
1990,8,12,7,0,0,33097.29167
1990,8,12,8,0,0,33097.33333
1990,8,12,9,0,0,33097.375
1990,8,12,10,0,0,33097.41667
1990,8,12,11,0,0,33097.45833
1990,8,12,12,0,0,33097.5
1990,8,12,13,0,0,33097.54167
1990,8,12,14,0,0,33097.58333
1990,8,12,15,0,0,33097.625
1990,8,12,16,0,0,33097.66667
1990,8,12,17,0,0,33097.70833
1990,8,12,18,0,0,33097.75
1990,8,12,19,0,0,33097.79167
1990,8,12,20,0,0,33097.83333
1990,8,12,21,0,0,33097.875
1990,8,12,22,0,0,33097.91667
1990,8,12,23,0,0,33097.95833
1990,8,13,0,0,0,33098
1990,8,13,1,0,0,33098.04167
1990,8,13,2,0,0,33098.08333
1990,8,13,3,0,0,33098.125
1990,8,13,4,0,0,33098.16667
1990,8,13,5,0,0,33098.20833
1990,8,13,6,0,0,33098.25
1990,8,13,7,0,0,33098.29167
1990,8,13,8,0,0,33098.33333
1990,8,13,9,0,0,33098.375
1990,8,13,10,0,0,33098.41667
1990,8,13,11,0,0,33098.45833
1990,8,13,12,0,0,33098.5
1990,8,13,13,0,0,33098.54167
1990,8,13,14,0,0,33098.58333
1990,8,13,15,0,0,33098.625
1990,8,13,16,0,0,33098.66667
1990,8,13,17,0,0,33098.70833
1990,8,13,18,0,0,33098.75
1990,8,13,19,0,0,33098.79167
1990,8,13,20,0,0,33098.83333
1990,8,13,21,0,0,33098.875
1990,8,13,22,0,0,33098.91667
1990,8,13,23,0,0,33098.95833
1990,8,14,0,0,0,33099
1990,8,14,1,0,0,33099.04167
1990,8,14,2,0,0,33099.08333
1990,8,14,3,0,0,33099.125
1990,8,14,4,0,0,33099.16667
1990,8,14,5,0,0,33099.20833
1990,8,14,6,0,0,33099.25
1990,8,14,7,0,0,33099.29167
1990,8,14,8,0,0,33099.33333
1990,8,14,9,0,0,33099.375
1990,8,14,10,0,0,33099.41667
1990,8,14,11,0,0,33099.45833
1990,8,14,12,0,0,33099.5
1990,8,14,13,0,0,33099.54167
1990,8,14,14,0,0,33099.58333
1990,8,14,15,0,0,33099.625
1990,8,14,16,0,0,33099.66667
1990,8,14,17,0,0,33099.70833
1990,8,14,18,0,0,33099.75
1990,8,14,19,0,0,33099.79167
1990,8,14,20,0,0,33099.83333
1990,8,14,21,0,0,33099.875
1990,8,14,22,0,0,33099.91667
1990,8,14,23,0,0,33099.95833
1990,8,15,0,0,0,33100
1990,8,15,1,0,0,33100.04167
1990,8,15,2,0,0,33100.08333
1990,8,15,3,0,0,33100.125
1990,8,15,4,0,0,33100.16667
1990,8,15,5,0,0,33100.20833
1990,8,15,6,0,0,33100.25
1990,8,15,7,0,0,33100.29167
1990,8,15,8,0,0,33100.33333
1990,8,15,9,0,0,33100.375
1990,8,15,10,0,0,33100.41667
1990,8,15,11,0,0,33100.45833
1990,8,15,12,0,0,33100.5
1990,8,15,13,0,0,33100.54167
1990,8,15,14,0,0,33100.58333
1990,8,15,15,0,0,33100.625
1990,8,15,16,0,0,33100.66667
1990,8,15,17,0,0,33100.70833
1990,8,15,18,0,0,33100.75
1990,8,15,19,0,0,33100.79167
1990,8,15,20,0,0,33100.83333
1990,8,15,21,0,0,33100.875
1990,8,15,22,0,0,33100.91667
1990,8,15,23,0,0,33100.95833
1990,8,16,0,0,0,33101
1990,8,16,1,0,0,33101.04167
1990,8,16,2,0,0,33101.08333
1990,8,16,3,0,0,33101.125
1990,8,16,4,0,0,33101.16667
1990,8,16,5,0,0,33101.20833
1990,8,16,6,0,0,33101.25
1990,8,16,7,0,0,33101.29167
1990,8,16,8,0,0,33101.33333
1990,8,16,9,0,0,33101.375
1990,8,16,10,0,0,33101.41667
1990,8,16,11,0,0,33101.45833
1990,8,16,12,0,0,33101.5
1990,8,16,13,0,0,33101.54167
1990,8,16,14,0,0,33101.58333
1990,8,16,15,0,0,33101.625
1990,8,16,16,0,0,33101.66667
1990,8,16,17,0,0,33101.70833
1990,8,16,18,0,0,33101.75
1990,8,16,19,0,0,33101.79167
1990,8,16,20,0,0,33101.83333
1990,8,16,21,0,0,33101.875
1990,8,16,22,0,0,33101.91667
1990,8,16,23,0,0,33101.95833
1990,8,17,0,0,0,33102
1990,8,17,1,0,0,33102.04167
1990,8,17,2,0,0,33102.08333
1990,8,17,3,0,0,33102.125
1990,8,17,4,0,0,33102.16667
1990,8,17,5,0,0,33102.20833
1990,8,17,6,0,0,33102.25
1990,8,17,7,0,0,33102.29167
1990,8,17,8,0,0,33102.33333
1990,8,17,9,0,0,33102.375
1990,8,17,10,0,0,33102.41667
1990,8,17,11,0,0,33102.45833
1990,8,17,12,0,0,33102.5
1990,8,17,13,0,0,33102.54167
1990,8,17,14,0,0,33102.58333
1990,8,17,15,0,0,33102.625
1990,8,17,16,0,0,33102.66667
1990,8,17,17,0,0,33102.70833
1990,8,17,18,0,0,33102.75
1990,8,17,19,0,0,33102.79167
1990,8,17,20,0,0,33102.83333
1990,8,17,21,0,0,33102.875
1990,8,17,22,0,0,33102.91667
1990,8,17,23,0,0,33102.95833
1990,8,18,0,0,0,33103
1990,8,18,1,0,0,33103.04167
1990,8,18,2,0,0,33103.08333
1990,8,18,3,0,0,33103.125
1990,8,18,4,0,0,33103.16667
1990,8,18,5,0,0,33103.20833
1990,8,18,6,0,0,33103.25
1990,8,18,7,0,0,33103.29167
1990,8,18,8,0,0,33103.33333
1990,8,18,9,0,0,33103.375
1990,8,18,10,0,0,33103.41667
1990,8,18,11,0,0,33103.45833
1990,8,18,12,0,0,33103.5
1990,8,18,13,0,0,33103.54167
1990,8,18,14,0,0,33103.58333
1990,8,18,15,0,0,33103.625
1990,8,18,16,0,0,33103.66667
1990,8,18,17,0,0,33103.70833
1990,8,18,18,0,0,33103.75
1990,8,18,19,0,0,33103.79167
1990,8,18,20,0,0,33103.83333
1990,8,18,21,0,0,33103.875
1990,8,18,22,0,0,33103.91667
1990,8,18,23,0,0,33103.95833
1990,8,19,0,0,0,33104
1990,8,19,1,0,0,33104.04167
1990,8,19,2,0,0,33104.08333
1990,8,19,3,0,0,33104.125
1990,8,19,4,0,0,33104.16667
1990,8,19,5,0,0,33104.20833
1990,8,19,6,0,0,33104.25
1990,8,19,7,0,0,33104.29167
1990,8,19,8,0,0,33104.33333
1990,8,19,9,0,0,33104.375
1990,8,19,10,0,0,33104.41667
1990,8,19,11,0,0,33104.45833
1990,8,19,12,0,0,33104.5
1990,8,19,13,0,0,33104.54167
1990,8,19,14,0,0,33104.58333
1990,8,19,15,0,0,33104.625
1990,8,19,16,0,0,33104.66667
1990,8,19,17,0,0,33104.70833
1990,8,19,18,0,0,33104.75
1990,8,19,19,0,0,33104.79167
1990,8,19,20,0,0,33104.83333
1990,8,19,21,0,0,33104.875
1990,8,19,22,0,0,33104.91667
1990,8,19,23,0,0,33104.95833
1990,8,20,0,0,0,33105
1990,8,20,1,0,0,33105.04167
1990,8,20,2,0,0,33105.08333
1990,8,20,3,0,0,33105.125
1990,8,20,4,0,0,33105.16667
1990,8,20,5,0,0,33105.20833
1990,8,20,6,0,0,33105.25
1990,8,20,7,0,0,33105.29167
1990,8,20,8,0,0,33105.33333
1990,8,20,9,0,0,33105.375
1990,8,20,10,0,0,33105.41667
1990,8,20,11,0,0,33105.45833
1990,8,20,12,0,0,33105.5
1990,8,20,13,0,0,33105.54167
1990,8,20,14,0,0,33105.58333
1990,8,20,15,0,0,33105.625
1990,8,20,16,0,0,33105.66667
1990,8,20,17,0,0,33105.70833
1990,8,20,18,0,0,33105.75
1990,8,20,19,0,0,33105.79167
1990,8,20,20,0,0,33105.83333
1990,8,20,21,0,0,33105.875
1990,8,20,22,0,0,33105.91667
1990,8,20,23,0,0,33105.95833
1990,8,21,0,0,0,33106
1990,8,21,1,0,0,33106.04167
1990,8,21,2,0,0,33106.08333
1990,8,21,3,0,0,33106.125
1990,8,21,4,0,0,33106.16667
1990,8,21,5,0,0,33106.20833
1990,8,21,6,0,0,33106.25
1990,8,21,7,0,0,33106.29167
1990,8,21,8,0,0,33106.33333
1990,8,21,9,0,0,33106.375
1990,8,21,10,0,0,33106.41667
1990,8,21,11,0,0,33106.45833
1990,8,21,12,0,0,33106.5
1990,8,21,13,0,0,33106.54167
1990,8,21,14,0,0,33106.58333
1990,8,21,15,0,0,33106.625
1990,8,21,16,0,0,33106.66667
1990,8,21,17,0,0,33106.70833
1990,8,21,18,0,0,33106.75
1990,8,21,19,0,0,33106.79167
1990,8,21,20,0,0,33106.83333
1990,8,21,21,0,0,33106.875
1990,8,21,22,0,0,33106.91667
1990,8,21,23,0,0,33106.95833
1990,8,22,0,0,0,33107
1990,8,22,1,0,0,33107.04167
1990,8,22,2,0,0,33107.08333
1990,8,22,3,0,0,33107.125
1990,8,22,4,0,0,33107.16667
1990,8,22,5,0,0,33107.20833
1990,8,22,6,0,0,33107.25
1990,8,22,7,0,0,33107.29167
1990,8,22,8,0,0,33107.33333
1990,8,22,9,0,0,33107.375
1990,8,22,10,0,0,33107.41667
1990,8,22,11,0,0,33107.45833
1990,8,22,12,0,0,33107.5
1990,8,22,13,0,0,33107.54167
1990,8,22,14,0,0,33107.58333
1990,8,22,15,0,0,33107.625
1990,8,22,16,0,0,33107.66667
1990,8,22,17,0,0,33107.70833
1990,8,22,18,0,0,33107.75
1990,8,22,19,0,0,33107.79167
1990,8,22,20,0,0,33107.83333
1990,8,22,21,0,0,33107.875
1990,8,22,22,0,0,33107.91667
